,Subject,Predicate,Object,SubjectTerm,PredicateTerm,ObjectTerm,Domain,Domain Version
762,http://purl.org/iot/vocab/m3-lite#Illuminance,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Illuminance,type,Class,lov_fiesta-iot,v1-0-2
763,http://purl.org/iot/vocab/m3-lite#SunPositionDirectionSensor,http://www.w3.org/2000/01/rdf-schema#comment,Sensor used to detect sun position.,SunPositionDirectionSensor,comment,Sensor used to detect sun position.,lov_fiesta-iot,v1-0-2
764,ub350bL174C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL174C26,type,Restriction,lov_fiesta-iot,v1-0-2
765,http://purl.org/iot/vocab/m3-lite#QRCode,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#TagDevice,QRCode,subClassOf,TagDevice,lov_fiesta-iot,v1-0-2
766,http://purl.org/iot/vocab/m3-lite#CO2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,CO2,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
767,http://purl.org/iot/vocab/m3-lite#Accelerometer,http://www.w3.org/2000/01/rdf-schema#comment, Accelerometers are used to automatically determine the orientation in which the user is holding the IoT Object (portrait or landscape).,Accelerometer,comment, Accelerometers are used to automatically determine the orientation in which the user is holding the IoT Object (portrait or landscape).,lov_fiesta-iot,v1-0-2
768,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#VirtualEntity,http://www.w3.org/2000/01/rdf-schema#comment,A Virtual Entity,VirtualEntity,comment,A Virtual Entity,lov_fiesta-iot,v1-0-2
769,http://purl.org/iot/vocab/m3-lite#Potassium,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Potassium,type,Class,lov_fiesta-iot,v1-0-2
770,http://purl.org/iot/vocab/m3-lite#MinuteTime,http://www.w3.org/2000/01/rdf-schema#comment,A unit of time equal to 60 seconds or 1/60th of an hour.,MinuteTime,comment,60th of an hour.,lov_fiesta-iot,v1-0-2
771,http://purl.org/iot/vocab/m3-lite#BatteryLevel,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,BatteryLevel,type,Class,lov_fiesta-iot,v1-0-2
772,http://purl.org/iot/vocab/m3-lite#FallDetector,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,FallDetector,subClassOf,SensingDevice,lov_fiesta-iot,v1-0-2
773,http://purl.org/iot/vocab/m3-lite#Pedometer,http://www.w3.org/2000/01/rdf-schema#comment,"Pedometer is used to count the number of steps when walking, running, etc.",Pedometer,comment,"Pedometer is used to count the number of steps when walking, running, etc.",lov_fiesta-iot,v1-0-2
774,http://purl.oclc.org/NET/ssnx/ssn#ObservationValue,http://www.w3.org/2000/01/rdf-schema#label,Observation Value,ObservationValue,label,Observation Value,lov_fiesta-iot,v1-0-2
775,http://purl.oclc.org/NET/ssnx/ssn#observedBy,http://www.w3.org/2002/07/owl#inverseOf,http://purl.oclc.org/NET/ssnx/ssn#madeObservation,observedBy,inverseOf,madeObservation,lov_fiesta-iot,v1-0-2
776,http://purl.org/iot/vocab/m3-lite#Hour,http://www.w3.org/2000/01/rdf-schema#comment,Hour of the day.,Hour,comment,Hour of the day.,lov_fiesta-iot,v1-0-2
777,http://purl.org/iot/vocab/m3-lite#OccupancyDetector,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,OccupancyDetector,type,Class,lov_fiesta-iot,v1-0-2
778,ub350bL1338C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL1338C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
779,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2005/Incubator/ssn/wiki/SSN_Sensor#Measuring,SensingDevice,seeAlso,Measuring,lov_fiesta-iot,v1-0-2
780,http://www.onem2m.org/ontology/Base_Ontology/base_ontology#hasMetaData,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,hasMetaData,type,ObjectProperty,lov_fiesta-iot,v1-0-2
781,http://purl.oclc.org/NET/ssnx/ssn#Observation,http://www.w3.org/2000/01/rdf-schema#label,Observation,Observation,label,Observation,lov_fiesta-iot,v1-0-2
782,http://purl.org/iot/vocab/m3-lite#BatteryLevel,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,BatteryLevel,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
783,http://purl.org/iot/vocab/m3-lite#HumiditySensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,HumiditySensor,type,Class,lov_fiesta-iot,v1-0-2
784,http://purl.org/iot/vocab/m3-lite#PresenceStateDriverCard,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,PresenceStateDriverCard,type,Class,lov_fiesta-iot,v1-0-2
785,http://purl.org/iot/vocab/m3-lite#Rainfall,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Rainfall,type,Class,lov_fiesta-iot,v1-0-2
786,http://purl.oclc.org/NET/ssnx/ssn#Platform,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://www.w3.org/2005/Incubator/ssn/wiki/SSN_Deploy#PlatformSite,Platform,seeAlso,PlatformSite,lov_fiesta-iot,v1-0-2
787,http://purl.org/iot/vocab/m3-lite#Presence,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Presence,type,Class,lov_fiesta-iot,v1-0-2
788,http://purl.oclc.org/NET/UNIS/fiware/iot-lite#interfaceType,http://www.w3.org/2000/01/rdf-schema#label,Interface Type,interfaceType,label,Interface Type,lov_fiesta-iot,v1-0-2
789,ub350bL2886C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL2886C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
790,http://purl.org/iot/vocab/m3-lite#RevolutionsPerMinute,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#Unit,RevolutionsPerMinute,subClassOf,Unit,lov_fiesta-iot,v1-0-2
791,http://purl.org/iot/vocab/m3-lite#Crowd,http://www.w3.org/2000/01/rdf-schema#comment,When the source of the sound was crowd.,Crowd,comment,When the source of the sound was crowd.,lov_fiesta-iot,v1-0-2
792,http://purl.org/iot/vocab/m3-lite#Sodium,http://www.w3.org/2000/01/rdf-schema#label,Sodium,Sodium,label,Sodium,lov_fiesta-iot,v1-0-2
793,http://purl.org/iot/vocab/m3-lite#VehiclesPerMinute,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,VehiclesPerMinute,type,Class,lov_fiesta-iot,v1-0-2
794,http://purl.org/iot/vocab/m3-lite#CO2Sensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,CO2Sensor,type,Class,lov_fiesta-iot,v1-0-2
795,ub350bL1941C23,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasMeasurementType,ub350bL1941C23,onProperty,hasMeasurementType,lov_fiesta-iot,v1-0-2
796,http://purl.org/iot/vocab/m3-lite#SPO2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,SPO2,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
797,http://purl.org/iot/vocab/m3-lite#BeatPerMinute,http://www.w3.org/2000/01/rdf-schema#label,Beat Per Minute (bpm),BeatPerMinute,label,Beat Per Minute (bpm),lov_fiesta-iot,v1-0-2
798,http://purl.org/iot/vocab/m3-lite#Microvolt,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Microvolt,type,Class,lov_fiesta-iot,v1-0-2
799,http://purl.org/iot/vocab/m3-lite#AccInitialERabSetupSuccRate,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,AccInitialERabSetupSuccRate,type,Class,lov_fiesta-iot,v1-0-2
800,ub350bL2253C23,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL2253C23,type,Restriction,lov_fiesta-iot,v1-0-2
801,ub350bL2138C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL2138C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
802,http://purl.org/iot/vocab/m3-lite#Presence,http://www.w3.org/2000/01/rdf-schema#comment,Measure to know if an object is present. It is usually boolean.,Presence,comment,Measure to know if an object is present. It is usually boolean.,lov_fiesta-iot,v1-0-2
803,ub350bL1522C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL1522C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
804,http://purl.org/iot/vocab/m3-lite#AtmosphericPressure,http://www.w3.org/2000/01/rdf-schema#label,Atmospheric Pressure,AtmosphericPressure,label,Atmospheric Pressure,lov_fiesta-iot,v1-0-2
805,http://purl.org/iot/vocab/m3-lite#FuelConsumptionInstantaneous,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,FuelConsumptionInstantaneous,type,Class,lov_fiesta-iot,v1-0-2
806,ub350bL468C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL468C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
807,http://purl.oclc.org/NET/ssnx/ssn#Device,http://www.w3.org/2000/01/rdf-schema#comment,A device is a physical piece of technology - a system in a box. Devices may of course be built of smaller devices and software components (i.e. systems have components).,Device,comment,A device is a physical piece of technology - a system in a box. Devices may of course be built of smaller devices and software components (i.e. systems have components).,lov_fiesta-iot,v1-0-2
808,http://purl.org/iot/vocab/m3-lite#Sodium,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,Sodium,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
809,http://purl.org/iot/ontology/fiesta-iot#,http://purl.org/dc/elements/1.1/description,"Many testbeds owning devices or applications interacting with the sensors, store their inherent observations and other related data in their own proprietary format. In other words, making a testbed independent and isolated from others that cannot directly interact with each other. Differences in the data format lead to interoperability issues between the testbeds and much work has to be done in order to ensure the compatibility. One has to understand different data formats and create the mapping between them. As a result, a testbed must understand other testbed's format and create the mapping both while sending and receiving information. One method to accomplish  interoperability is through the usage of semantic-based technologies to annotate all the information shared by the platforms. Nevertheless, some of the relevant existing ontologies promise interoperability but: 

- do not address the problem to describe the observation in an interoperable manner to ease further tasks, such as reasoning, 
- many of them are domain-specific and cannot be applied across domains, 
- they have missing concepts and do not suffice the needs of the measurements provided by the sensors, and 
- many ontologies do not follow best practices making it hard to correctly interpret and reuse concepts.


In order to address the above-mentioned limitations, we provide FIESTA-IoT ontology (a unified semantic model) that follows best practices. FIESTA-IoT Ontology is a merge of concepts from various ontologies such as IoT-lite, M3-lite Taxonomy, SSN, Time and DUL (see Figure 1). The FIESTA-IoT Ontology is diveded into 2 parts: resourse description and observations produced. One has to follow the Figure 2 and Figure 3, respectively, for understanding what all concepts are associated with resourse description and observation. Using such information testbeds can annotate their data to FIESTA-IoT specific requirements and the annotators developed can achieve FIESTA-IoT certification.


For more detials please see:

- R. Agarwal, D. Farnandez, T. Elsaleh, A.Gyrard, J. Lanza, L. Sanchez, N. Georgantas, V. Issarny, ""Unified IoT Ontology to Enable Interoperability and Federation of Testbeds"", 3rd IEEE WF-IoT, Reston, VA, USA, 12-14 December 2016. (https://hal.inria.fr/hal-01386917/document)
- FIESTA-IoT Consortium (R. Agarwal editor), ""Deliverable D3.1.2 Semantic Models for Testbeds, Interoperability and Mobility Support, and Best Practices"", project FIESTA-IoT deliverable, 2016.
- FIESTA-IoT Consortium (R. Agarwal editor), ""Deliverable D3.1.1 Semantic Models for Testbeds, Interoperability and Mobility Support, and Best Practices"", project FIESTA-IoT deliverable, 2016.

        ",fiesta-iot,description,"document)
- FIESTA-IoT Consortium (R. Agarwal editor), ""Deliverable D3.1.2 Semantic Models for Testbeds, Interoperability and Mobility Support, and Best Practices"", project FIESTA-IoT deliverable, 2016.
- FIESTA-IoT Consortium (R. Agarwal editor), ""Deliverable D3.1.1 Semantic Models for Testbeds, Interoperability and Mobility Support, and Best Practices"", project FIESTA-IoT deliverable, 2016.

        ",lov_fiesta-iot,v1-0-2
810,http://purl.org/iot/vocab/m3-lite#GyrometerSensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,GyrometerSensor,type,Class,lov_fiesta-iot,v1-0-2
811,http://purl.org/iot/vocab/m3-lite#Health,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Health,type,Class,lov_fiesta-iot,v1-0-2
812,http://purl.org/iot/vocab/m3-lite#AngularSpeed,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/NET/ssnx/qu/qu#QuantityKind,AngularSpeed,subClassOf,QuantityKind,lov_fiesta-iot,v1-0-2
813,http://purl.org/iot/vocab/m3-lite#Radian,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://sweet.jpl.nasa.gov/ontology/units.owl#radian,Radian,seeAlso,radian,lov_fiesta-iot,v1-0-2
814,http://purl.org/iot/vocab/m3-lite#LightSensor,http://www.w3.org/2000/01/rdf-schema#comment,Light/Illuminance Sensor is used to adjust the brightness of the surface.,LightSensor,comment,Illuminance Sensor is used to adjust the brightness of the surface.,lov_fiesta-iot,v1-0-2
815,http://purl.org/iot/vocab/m3-lite#LightSensor,http://www.w3.org/2000/01/rdf-schema#label,Light Sensor,LightSensor,label,Light Sensor,lov_fiesta-iot,v1-0-2
816,http://purl.org/iot/vocab/m3-lite#GramPerCubicMetre,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,GramPerCubicMetre,type,Class,lov_fiesta-iot,v1-0-2
817,http://purl.org/iot/vocab/m3-lite#HeartBeatSensor,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,HeartBeatSensor,type,Class,lov_fiesta-iot,v1-0-2
818,ub350bL1246C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL1246C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
819,http://purl.org/iot/vocab/m3-lite#SoilHumidity,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,SoilHumidity,type,Class,lov_fiesta-iot,v1-0-2
820,http://purl.org/iot/vocab/m3-lite#TV,http://www.w3.org/2000/01/rdf-schema#label,TV Actuating Device,TV,label,TV Actuating Device,lov_fiesta-iot,v1-0-2
821,ub350bL2319C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL2319C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
822,http://purl.org/iot/vocab/m3-lite#AtmosphericPressure,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#Pressure,AtmosphericPressure,subClassOf,Pressure,lov_fiesta-iot,v1-0-2
823,http://purl.org/iot/vocab/m3-lite#Window,http://www.w3.org/2000/01/rdf-schema#comment,An actuator to automatically open/close the window.,Window,comment,close the window.,lov_fiesta-iot,v1-0-2
824,ub350bL143C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL143C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
825,http://purl.org/iot/vocab/m3-lite#Milliwatt,http://www.w3.org/2000/01/rdf-schema#comment,A unit of power equal to one thousandth of a watt.,Milliwatt,comment,A unit of power equal to one thousandth of a watt.,lov_fiesta-iot,v1-0-2
826,http://purl.org/iot/vocab/m3-lite#WindSpeedSensor,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL1662C26,WindSpeedSensor,subClassOf,ub350bL1662C26,lov_fiesta-iot,v1-0-2
827,ub350bL2781C26,http://www.w3.org/2002/07/owl#onProperty,http://purl.org/iot/vocab/m3-lite#hasDomainOfInterest,ub350bL2781C26,onProperty,hasDomainOfInterest,lov_fiesta-iot,v1-0-2
828,http://purl.org/iot/vocab/m3-lite#VehicleCountSensor,http://www.w3.org/2000/01/rdf-schema#comment,"Device used to count the number of vehicles (e.g., used within the Citypulse project).",VehicleCountSensor,comment,"Device used to count the number of vehicles (e.g., used within the Citypulse project).",lov_fiesta-iot,v1-0-2
829,ub350bL2644C30,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL2644C30,type,Restriction,lov_fiesta-iot,v1-0-2
830,http://purl.org/iot/vocab/m3-lite#MicrogramPerCubicMetre,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,MicrogramPerCubicMetre,type,Class,lov_fiesta-iot,v1-0-2
831,http://www.onem2m.org/ontology/Base_Ontology/base_ontology#Thing,http://www.w3.org/2000/01/rdf-schema#label,Thing,Thing,label,Thing,lov_fiesta-iot,v1-0-2
832,http://purl.org/iot/vocab/m3-lite#ChemicalAgentAtmosphericConcentrationCO,http://www.w3.org/2000/01/rdf-schema#comment,Measure of the concentration of Carbon Monoxide (CO) gas suspended in the atmosphere.,ChemicalAgentAtmosphericConcentrationCO,comment,Measure of the concentration of Carbon Monoxide (CO) gas suspended in the atmosphere.,lov_fiesta-iot,v1-0-2
833,http://purl.org/iot/vocab/m3-lite#AccInitialERabSetupSuccRate,http://www.w3.org/2000/01/rdf-schema#label,Initial E-RAB Setup Success Rate,AccInitialERabSetupSuccRate,label,Initial E-RAB Setup Success Rate,lov_fiesta-iot,v1-0-2
834,http://purl.org/iot/vocab/m3-lite#Sink,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Sink,type,Class,lov_fiesta-iot,v1-0-2
835,http://purl.org/iot/vocab/m3-lite#intUlThroughputKbps,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,intUlThroughputKbps,type,Class,lov_fiesta-iot,v1-0-2
836,ub350bL775C26,http://www.w3.org/2002/07/owl#someValuesFrom,http://purl.oclc.org/NET/ssnx/ssn#System,ub350bL775C26,someValuesFrom,System,lov_fiesta-iot,v1-0-2
837,http://purl.org/iot/vocab/m3-lite#BoardThermometer,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.oclc.org/NET/ssnx/ssn#SensingDevice,BoardThermometer,subClassOf,SensingDevice,lov_fiesta-iot,v1-0-2
838,http://purl.oclc.org/NET/ssnx/ssn#onPlatform,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#ObjectProperty,onPlatform,type,ObjectProperty,lov_fiesta-iot,v1-0-2
839,ub350bL504C26,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Restriction,ub350bL504C26,type,Restriction,lov_fiesta-iot,v1-0-2
840,http://purl.org/iot/vocab/m3-lite#Motion,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,Motion,type,Class,lov_fiesta-iot,v1-0-2
841,http://purl.org/iot/vocab/m3-lite#ThrottleSensor,http://www.w3.org/2000/01/rdf-schema#comment,It is a device used to monitor the throttle position of a vehicle.,ThrottleSensor,comment,It is a device used to monitor the throttle position of a vehicle.,lov_fiesta-iot,v1-0-2
842,http://purl.org/iot/vocab/m3-lite#ChemicalAgentAtmosphericConcentrationNO2,http://www.w3.org/2000/01/rdf-schema#subClassOf,http://purl.org/iot/vocab/m3-lite#ChemicalAgentAtmosphericConcentration,ChemicalAgentAtmosphericConcentrationNO2,subClassOf,ChemicalAgentAtmosphericConcentration,lov_fiesta-iot,v1-0-2
843,http://purl.org/iot/vocab/m3-lite#Thermometer,http://www.w3.org/2000/01/rdf-schema#subClassOf,ub350bL2213C26,Thermometer,subClassOf,ub350bL2213C26,lov_fiesta-iot,v1-0-2
844,http://purl.org/iot/vocab/m3-lite#PrecipitationSensor,http://www.w3.org/2000/01/rdf-schema#seeAlso,http://purl.oclc.org/NET/ssnx/meteo/aws#PrecipitationSensor,PrecipitationSensor,seeAlso,PrecipitationSensor,lov_fiesta-iot,v1-0-2
845,http://purl.org/iot/vocab/m3-lite#SoilMoistureTension,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.w3.org/2002/07/owl#Class,SoilMoistureTension,type,Class,lov_fiesta-iot,v1-0-2
